job_post_url,Company_Name,Address,City,State,Zip_Code,Phone,Fax,Contact_Person,Contact_Title,Legal_Structure,Year_Established,Business_Type,Certification_Type,Sales_Service_Area,Ownership
https://www.hawaiibids.us/hawaii-contractors/contractor-5427495-KANI-INC.htm,KANI INC.,84-395 Ikuone Pl,Waianae,Hawaii,96792-4395,808-783-4358,808-695-8172,BRITT KAUANOE,,Corporation,2005,,,,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5006846-PACIFIC-INSTRUMENTS-INC.htm,PACIFIC INSTRUMENTS INC,3840 Kaimuki Ave,Honolulu,Hawaii,96816-4140,808-737-8811,808-737-1182,HOLGER GRUENERT,,Corporation,2005,Service (100 %),,Japan,
https://www.hawaiibids.us/hawaii-contractors/contractor-5888534-ADOLPH-R-TEVES.htm,ADOLPH R TEVES,19-4208 Iiwi Rd,Volcano,Hawaii,96785-0509,808-967-8180,808-967-8180,ADOLPH R TEVES,Owner,Sole Proprietorship,1983,"Research and Development (5 %),  Service (95 %)",,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5844992-J-B-WILSON-INC.htm,"J.B.WILSON, INC.","1320 Kalani St., Suite 213",Honolulu,Hawaii,96817-4920,808-371-2403,808-843-8772,JERRY B. WILSON,President,Corporation,2004,Service (100 %),,,Black American
https://www.hawaiibids.us/hawaii-contractors/contractor-5970691-PACIFIC-AIR-SUPPLY-INC.htm,"PACIFIC AIR SUPPLY, INC",76 Pookela St Ste B,Hilo,Hawaii,96720-5143,808-961-3539,808-961-3839,RICHARD FULLER,,Corporation,1988,,,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5786372-TRADEWIND-TECHNOLOGIES.htm,TRADEWIND TECHNOLOGIES,95-1055 Wikao Street,Mililani,Hawaii,96789-3968,808-230-0169,,JOHN PEDERSEN,Proprietor,Sole Proprietorship,2000,,,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5701490-R-H-MACHINERY-INC.htm,"R & H MACHINERY, INC",91-200 Kauhi St,Kapolei,Hawaii,96707-1803,808-682-4949,808-682-4343,ROBERT MCKINNEY,President,,1977,,,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5647461-KAIHONUA-LLC.htm,"KAIHONUA, LLC",1 Aarona Pl,Kailua,Hawaii,96734-2535,808-457-3056,808-262-1288,DORIAN Espinosa,,LLC,2012,,"8(a), ","Bahrain; Japan; Jordan; Korea, Republic of; Kuwait; Mexico; Philippines; Tonga","Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5773088-G-Y-A-ARCHITECTS-INC.htm,G Y A ARCHITECTS INC,220 Imi Kala St Ste 201,Wailuku,Hawaii,96793-1209,808-626-0811,808-626-0812,DENISE YOSHIMORI,Senior Associate,Corporation,1983,Service (100 %),,,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5697896-SCREENS-THINGS-INC.htm,SCREENS & THINGS INC,2960 Mokumoa St Ste 1,Honolulu,Hawaii,96819-4425,808-836-1333,808-748-3741,MICHAEL H LUM,President,Subchapter S Corporation,1976,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5675912-Moku-Shannell.htm,"Moku, Shannell",41-724 Bell St,Waimanalo,Hawaii,96795-1708,808-230-5969,808-888-8376,Shannell K Moku,,,2011,,,,"Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5533420-HILO-PRODUCTS-INC.htm,HILO PRODUCTS INC,41 Makaala St,Hilo,Hawaii,96720-5106,808-935-1106 x115,808-935-5669,MARLENE T SANORIA,,,1943,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5639463-AECOS-INC.htm,"AECOS, INC.",45-939 Kamehameha Hwy Ste 104,Kaneohe,Hawaii,96744-3221,808-234-7770,808-234-7775,JACQUELINE F Mello,,,1971,Service (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5541896-INSTITUTE-OF-CLINICA.htm,INSTITUTE OF CLINICAL ACPUNCTURE ORIENTAL MEDICINE,100 N Beretania St Ste 20,Honolulu,Hawaii,96817-4709,808-521-2288,808-521-2271,WAI HOA LOW,,Corporation,1996,,,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5734991-SURFACE-PREPARATION-COATIN.htm,SURFACE PREPARATION & COATING TECHNOLOGIES LLC,99-1285 Halawa Valley St Ste A3,Aiea,Hawaii,96701-5610,808-484-9312,808-484-9312,MARCIA L. ANDERSON,,LLC,2001,,,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5034808-Coastline-Tile-Marbl.htm,"Coastline Tile & Marble, Inc.",84-664 Ala Mahiku St,Waianae,Hawaii,96792-1634,808-927-5157,,Rogill A Reyes,,,2000,Construction (100 %),,,
https://www.hawaiibids.us/hawaii-contractors/contractor-5617488-MMYTECH-CORP.htm,MMYTECH CORP,2130 N King St Ste E,Honolulu,Hawaii,96819-4506,808-843-1277 x310,808-843-0659,DAN YONASHIRO,Sales Manager,Corporation,2001,,"Small Disadvantaged Business, ",,"Asian Pacific American,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5734357-PACIFIC-RIM-INDUSTRIE.htm,"PACIFIC RIM INDUSTRIES, INC",91-110 Hanua St,Kapolei,Hawaii,96707-1742,808-386-3073,808-682-5519,DAVE HEMENWAY,PRESIDENT,Subchapter S Corporation,1989,,,,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5240380-KANAIELA-S-TRANSPOR.htm,"KANAIELA'S TRANSPORT HAWAII, LLC.",45-716 Anoi Rd,Kaneohe,Hawaii,96744-3402,808-479-5272,,RICHARD COLBURN,,LLC,2006,,,,"Asian Pacific American,  Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5115002-CONRAD-S-OF-HAWAII-INC.htm,CONRAD'S OF HAWAII INC,91284 Komohana St,Kapolei,Hawaii,96707-1707,808-690-1093,808-690-1094,CONRAD NISHINA,,Corporation,1989,Construction (100 %),,,Asian Pacific American
https://www.hawaiibids.us/hawaii-contractors/contractor-5210223-FINS-ARCHITECTURE-L-.htm,FINS ARCHITECTURE L.L.C.,65 1243 Puuki Pl,Kamuela,Hawaii,96743-8338,808-333-0081,,HAI ON,,Sole Proprietorship,2006,Service (100 %),,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-6034316-BILL-S-CONSTRUCTION-INC.htm,"BILL'S CONSTRUCTION, INC.",1430 Kamehameha V Hwy,Kaunakakai,Hawaii,96748-1538,808-553-8471,808-553-8314,WILLIAM DOMINGO,,Corporation,2010,Construction (100 %),,,"Asian Pacific American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5166927-HAWAIIAN-STEAM-INC.htm,"HAWAIIAN STEAM, INC.",96-1272 Waihona St Unit 8,Pearl City,Hawaii,96782-1977,808-455-4387,808-454-1301,Doreen M Rabago,Administrative Assistant,,1984,"Construction (15 %),  Service (85 %)",,,Native Hawaiian Organization Owned Firm
https://www.hawaiibids.us/hawaii-contractors/contractor-5166371-SIEGE-LLC.htm,"SIEGE, LLC",2044 Lanihuli Drive,Honolulu,Hawaii,96822-2111,808-489-3055,,RICHARD A. HOUGH,,LLC,2007,Service (100 %),,,Veteran
https://www.hawaiibids.us/hawaii-contractors/contractor-5175252-KUHANA-SPECTRUM-JOIN.htm,"KUHANA-SPECTRUM JOINT VENTURE, LLC","3375 Koapaka Street, Suite B-256",Honolulu,Hawaii,96819-1800,808-548-0727,808-441-0046,PAUL KOMEIJI,,,2007,Service (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5598048-CENTERSCALE-AUTOMATIO.htm,CENTERSCALE AUTOMATION HAWAII INC,2632a Kilihau St,Honolulu,Hawaii,96819-2020,808-834-8599,808-833-7999,MIYUKI HOLLINGWORTH,President,Corporation,1972,"Construction (40 %),  Manufacturing (20 %),  Research and Development (2 %),  Service (38 %)",,Federated States of Micronesia; Marshall Islands; Tonga,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5966340-PACIFIC-TECH-CONSTRUCTIO.htm,"PACIFIC TECH CONSTRUCTION, INC.",67 Makalani Pl,Makawao,Hawaii,96768-8909,808-469-5095,808-443-0604,ED FABREGAS,,Subchapter S Corporation,1995,Construction (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5678751-Camco-Construction-Inc.htm,Camco Construction Inc.,55-074 Naupaka St,Laie,Hawaii,96762-1127,808-783-0676,808-783-0676,Cameron M Barlow,,Subchapter S Corporation,2013,"Construction (90 %),  Service (10 %)",,,Self-Certified Small Disadvantaged Business
https://www.hawaiibids.us/hawaii-contractors/contractor-5296463-MEDIA-WORLD-LLC.htm,MEDIA WORLD 360 LLC,1860 Ala Moana Blvd Ste 104,Honolulu,Hawaii,96815-1677,808-783-0920,,JEFF SCOTT,,LLC,2010,"Construction (10 %),  Manufacturing (20 %),  Research and Development (20 %),  Service (50 %)",,,"Asian Pacific American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5180055-KOKUALANI-BUILDERS.htm,KOKUALANI BUILDERS,54-213 Keala Rd,Hauula,Hawaii,96717-9601,808-478-5125,,MARIUS KOKUALANI,,Sole Proprietorship,2001,Construction (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5428257-Jas-W-Glover-Ltd.htm,"Jas. W. Glover, Ltd.",248 Sand Island Access Rd,Honolulu,Hawaii,96819-2228,808-591-8977,808-591-8979,MAILE ROMANOWSKI,,,1935,"Construction (55 %),  Manufacturing (45 %)",,,"Native American,  Other Minority Owned,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5206348-UMSS-PACIFIC-LLC.htm,UMSS PACIFIC LLC,591 Inuwai Way,Honolulu,Hawaii,96825-2931,808-395-1940,808-395-1940,SPENCER YIM,,Sole Proprietorship,2006,Service (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ",,"Native American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5387011-CHOCK-DAVID-G.htm,"CHOCK, DAVID G","1535 Pensacola Street, #36",Honolulu,Hawaii,96822-3860,808-545-1871,,DAVID G.F. CHOCK,,Sole Proprietorship,2008,Service (100 %),,,"Native American,  Native Hawaiian Organization Owned Firm,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5384733-COVENANT-SOCIETY-LLC.htm,COVENANT-SOCIETY LLC,120 Sand Island Access Rd,Honolulu,Hawaii,96819-2267,808-630-6165,808-841-0385,KIMO GOODNESS,,LLC,2010,"Construction (90 %),  Service (10 %)","8(a) Joint Ventrure, ",,"Native American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5443173-NEWMAN-CONSULTING-SERVICE.htm,"NEWMAN CONSULTING SERVICES, LLC",1019 Waimanu St Ste 207,Honolulu,Hawaii,96814-3409,808-596-0200,808-596-0206,DANELIA A NEWMAN,,LLC,2005,"Research and Development (75 %),  Service (25 %)",,,"Community Development Corporation Owned Firm,  Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5201420-BERNARD-ROBINSON-M-.htm,"BERNARD ROBINSON, M.D., LLC",98-944 Kahapili St,Aiea,Hawaii,96701-2803,808-352-2811,813-638-8638,BERNARD Robinson,,Subchapter S Corporation,2006,Service (100 %),,,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5220557-UNITED-ELECTRIC-LLC.htm,UNITED ELECTRIC LLC,91-910 Papipi Pl,Ewa Beach,Hawaii,96706-2433,808-689-4404,808-689-8044,"UNITED ELECTRIC, LLC",,LLC,2002,,,,"Self-Certified Small Disadvantaged Business,  Veteran,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5389214-J-J-S-CONSTRUCTION-INC.htm,"J.J.S. CONSTRUCTION, INC.",327 Mokauea St,Honolulu,Hawaii,96819-3222,808-841-2295,808-841-1033,James Y Kunihiro,President,,1996,Construction (100 %),"8(a), Small Disadvantaged Business, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-5081149-IWAVE-SOLUTIONS-LLC.htm,IWAVE SOLUTIONS LLC,327 Kuualoha St,Kahului,Hawaii,96732-3125,808-442-7288 x100,888-442-7251,Ayesha Wadud-Lefebvre,,LLC,2008,"Research and Development (25 %),  Service (75 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5545797-HARTSELL-CONSTRUCTION.htm,HARTSELL CONSTRUCTION,8648 Kiowea Rd,Kekaha,Hawaii,96752-0054,808-652-1485,808-337-9405,WILLIAM HARTSELL,,Sole Proprietorship,1994,Construction (100 %),"HUBZone Certification, ",,
https://www.hawaiibids.us/hawaii-contractors/contractor-5865769-APPLIED-MARINE-SOLUTION.htm,"APPLIED MARINE SOLUTIONS, L.P.",970 N Kalaheo Ave Ste C104,Kailua,Hawaii,96734-1866,808-254-2525,808-443-0889,RICHARD A Shema,,,2004,"Research and Development (70 %),  Service (30 %)","HUBZone Certification, ",,"Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5563498-Pro-Learners-LLC.htm,Pro Learners LLC,500 Kawaihae St #500e,Honolulu,Hawaii,96825-1241,808-772-3955,808-265-1291,MARK MARABELLA,Managing Partner,LLC,2001,"Research and Development (50 %),  Service (50 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5106124-GUIDE-STAR-ENGINEERIN.htm,"GUIDE STAR ENGINEERING, LLC",2045 Lauwiliwili St Ste 1301,Kapolei,Hawaii,96707-3905,808-497-0144,866-462-3824,SEIBERT L Murphy,,LLC,2006,"Manufacturing (90 %),  Service (10 %)","8(a), HUBZone Certification, ",,"Black American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5594342-MYOUNGHEE-NOH-ASSOCIATE.htm,"MYOUNGHEE NOH & ASSOCIATES, L.L.C.",94 Kohola St,Hilo,Hawaii,96720-4375,808-484-9214,808-484-4660,MYOUNGHEE NOH,President,LLC,1999,Service (100 %),"8(a), Small Disadvantaged Business, HUBZone Certification, ","Sri Lanka; Japan; Korea, Republic of; Kuwait; Laos; Trust Territory of the Pacific Islands (Palau); Vietnam","Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5922003-Integrated-Broadbran.htm,"Integrated Broadbrand Network Solutions, Inc",355 Hukilike Rd Ste 103,Kahului,Hawaii,96732-2973,808-875-1441,808-873-2120,Michael Hunter,,Subchapter S Corporation,2003,"Construction (90 %),  Service (10 %)","HUBZone Certification, ",,"Self-Certified Small Disadvantaged Business,  Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5828548-PROSIS-HAWAII-LLC.htm,"PROSIS HAWAII, LLC","45-955 Kamehameha Highway, Suite 404",Kaneohe,Hawaii,96744-2569,808-695-3899,808-695-3906,Lee Brightwell,,LLC,2003,Service (100 %),"8(a), ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5822018-DISCOVERY-BAY-MEDICA.htm,"DISCOVERY BAY MEDICAL CLINIC, INC",1778 Ala Moana Blvd Ste Ul5,Honolulu,Hawaii,96815-1605,808-955-5553,808-955-5575,DOUGLAS GRAHAM,President,Subchapter S Corporation,2003,Service (100 %),"HUBZone Certification, ",,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5821010-CATALYST-GROUP-LLC-THE.htm,"CATALYST GROUP LLC, THE",3615 Harding Ave Ste 509,Honolulu,Hawaii,96816-3757,808-739-1992,808-739-1995,RICHARD J KIM,President,LLC,2002,"Research and Development (25 %),  Service (75 %)","8(a), Small Disadvantaged Business, HUBZone Certification, ","Solomon Islands; Canada; Cambodia; China; Fiji; Hong Kong; Indonesia; Japan; Korea, Republic of; Laos; Macau; Mongolia; Maldives; Malaysia; Nepal; Marshall Islands; Philippines; Singapore; Thailand; Taiwan; Vietnam","Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5785893-SUSAN-C-PARKER.htm,SUSAN C PARKER,98-138 Hila Ste 9,Pearl City,Hawaii,96782-3201,808-682-4491,808-682-4493,SUSAN PARKER,Owner,Sole Proprietorship,1999,Service (100 %),,,Woman Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5754076-FEDERAL-MAINTENANCE-HAWAI.htm,FEDERAL MAINTENANCE HAWAII INC,823 Olive Ave Ste 3,Wahiawa,Hawaii,96786-2169,808-622-2100,808-622-2221,Robert Sage,President,Subchapter S Corporation,2002,Service (100 %),"HUBZone Certification, ",,"Economically Disadvantaged Women-Owned Small Business,  Women-Owned Small Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5639999-ENERGY-MANAGEMENT-CONSULTIN.htm,"ENERGY MANAGEMENT CONSULTING & CONSTRUCTION, LLC",677 Ala Moana Blvd Ste 308,Honolulu,Hawaii,96813-5416,808-223-8586,,JEANELLE KIKAWA,,LLC,2005,"Construction (50 %),  Research and Development (25 %),  Service (25 %)",,,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5523907-ORIG-MEDIA-LLC.htm,ORIG MEDIA LLC,1149 Bethel St,Honolulu,Hawaii,96813-2236,808-447-9559,808-447-9559,Jeffrey Q. Orig,,LLC,2011,Service (100 %),,"Aruba; Antigua and Barbuda; Algeria; Azerbaijan; Albania; Armenia; Argentina; Australia; Austria; Anguilla; Bahrain; Barbados; Botswana; Bermuda; Belgium; Bahamas, The; Bangladesh; Belize; Bosnia and Herzegovina; Bolivia; Benin; Belarus; Solomon Islands;","Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5489964-HAWAII-ARCHITECTURE-.htm,HAWAII ARCHITECTURE L.L.P.,348 Puuhale Rd,Honolulu,Hawaii,96819-3298,808-721-3411,,PHILLIP CAMP,,Partnership,2007,Service (100 %),,,"Hispanic American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5520566-Netenterprise-Inc.htm,Netenterprise Inc.,1132 Bishop St Ste 700,Honolulu,Hawaii,96813-2847,808-441-5000,808-441-5009,Bud Challenger,Sales Manager,,1998,Service (100 %),,,"Asian Pacific American,  Other Minority Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5597065-GROUP-IQ-INC.htm,"GROUP IQ, INC",95-1065 Paemoku Place,Mililani,Hawaii,96789-3499,808-220-9500,808-626-3935,DANIEL M. AKIU JR.,President and CEO,Subchapter S Corporation,2001,Service (100 %),"8(a), Small Disadvantaged Business, ",,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5627002-DAVID-S-FENCING-INC.htm,"DAVID'S FENCING, INC.",94079 Leokane St,Waipahu,Hawaii,96797-2207,808-677-8060 x13,808-671-5302,JOANNE ABELLANIDA,VICE PRESIDENT,,1980,"Construction (80 %),  Manufacturing (10 %),  Service (10 %)","8(a), Small Disadvantaged Business, ",,Other Minority Owned
https://www.hawaiibids.us/hawaii-contractors/contractor-5216557-LADYEASE.htm,LADYEASE,1960 Aladloo St,Honolulu,Hawaii,96821-1037,808-635-6548,186-656-67123,DENYSE RAY,,LLC,2008,"Manufacturing (80 %),  Research and Development (20 %)",,"Australia; Bahamas, The; Canada; China; Egypt; Ireland; Ethiopia; Finland; Fiji; France; Ghana; Germany; Greece; Hong Kong; Hungary; Indonesia; India; Israel; Italy; Japan; Jamaica; Lithuania; Liechtenstein; Luxembourg; Monaco; Mexico; Nigeria; Norway; Pa","Black American,  Other Minority Owned,  Veteran,  Woman Owned"
https://www.hawaiibids.us/hawaii-contractors/contractor-5394497-GSI-Pacific-Inc.htm,GSI Pacific Inc.,600 Queen St #2909,Honolulu,Hawaii,96813-5182,808-834-4631,808-356-0900,KEN H Loui,,,2007,"Construction (90 %),  Service (10 %)","8(a), Small Disadvantaged Business, ",,"Native Hawaiian Organization Owned Firm,  Self-Certified Small Disadvantaged Business"
https://www.hawaiibids.us/hawaii-contractors/contractor-5298567-Rasgado-Victor.htm,"Rasgado, Victor",16-1876 34th Ave,Keaau,Hawaii,96749-0000,805-868-6288,805-937-7772,VICTOR M. RASGADO,,,2010,"Construction (25 %),  Service (75 %)",,,"Hispanic American,  Other Minority Owned,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5379817-PACIFIC-RIM-DEFENSE-LLC.htm,"PACIFIC RIM DEFENSE, LLC","98-1256 Kaahumanu St, Ste E401",Pearl City,Hawaii,96782-3282,808-456-7000,808-456-9796,ROBERT BAUDRAU,,LLC,2010,"Research and Development (10 %),  Service (90 %)",,Australia,"Service-Disabled Veteran,  Veteran"
https://www.hawaiibids.us/hawaii-contractors/contractor-5288284-MILLENNIUM-EXPRESS-TRAVE.htm,"MILLENNIUM EXPRESS & TRAVEL, INC",94-340 Waipahu Depot St Ste 110,Waipahu,Hawaii,96797-2373,808-699-4329,800-395-1658,JOSE R SERVIDA,,Subchapter S Corporation,2007,"Manufacturing (1 %),  Research and Development (9 %),  Service (90 %)",,Philippines,"Asian Pacific American,  Other Minority Owned,  Self-Certified Small Disadvantaged Business,  Women-Owned Small Business,  Woman Owned"
